term,estimate,std.error,statistic,p.value,nace2
tanass_clean,-6.995673555221511e-9,7.717807314322396e-9,-0.906432782046686,0.36481864475616577,64
eszk,-9.345684177385821e-11,7.643119017316879e-11,-1.2227579023971065,0.22156868264233168,64
emp,-2.627331281373854e-4,5.096286158104451e-4,-0.5155384136339554,0.6062351847427829,64
persexp_clean,1.1914524301855709e-8,4.0737972818388796e-8,0.29246728488359114,0.7699604365597218,64
liabilities,1.0338313272523263e-10,1.8944081242301797e-10,0.5457278788183189,0.5853153301497325,64
(Intercept),0.22971216836179434,0.0871617219728784,2.6354707452116712,0.015107565529182652,65
tanass_clean,-2.8614865532043556e-5,2.5291545459149808e-5,-1.13140043491061,0.2700692966402347,65
eszk,3.042804402768973e-6,3.212133872007715e-6,0.9472844296078781,0.35378366705071507,65
emp,0.17624761404932432,0.10724853087821729,1.6433569076060985,0.114525979338753,65
persexp_clean,-5.368609230092625e-5,2.9114893536891805e-5,-1.8439391589359584,0.07870306208644649,65
liabilities,-8.073708302388572e-6,1.0553495959606209e-5,-0.7650269004025689,0.4523846785518525,65
(Intercept),0.10905529808541292,0.004278615558398477,25.48845452388185,2.134155793979884e-135,66
tanass_clean,-3.6992393233549677e-7,1.403770774247906e-7,-2.6352160845754167,0.008432466326868187,66
eszk,-1.537625132176334e-9,7.409776634983162e-9,-0.2075130206917267,0.8356170716697668,66
emp,-3.6672375907572936e-4,3.95803019573092e-4,-0.9265309786450665,0.35421162741079404,66
persexp_clean,-7.714345695881104e-9,7.539252251012038e-8,-0.10232242454608892,0.9185045663331353,66
liabilities,2.7642035945499753e-9,8.199179071960387e-9,0.33713175066550494,0.7360307222147227,66
(Intercept),0.08207641231628245,0.0016083746497554878,51.03065528218818,0,68
tanass_clean,-1.1848254530668368e-9,1.3123151028856952e-9,-0.9028513429903252,0.36661198579144894,68
eszk,-1.5762843073346465e-9,1.511007665756036e-9,-1.0432007348857155,0.29686366901069305,68
emp,-0.0013604302713356945,4.015385275208515e-4,-3.3880441803060823,7.048262745779528e-4,68
