nace2,var,N,min,max,median,mean,sd,skewness,excess_kurtosis,p0001,p01,p05,p10,p25,p50,p75,p90,p95,p99,p999
42,tanass_clean,3997,0,2061959000,4037,765290.818238679,33065555.02479737,60.755374197672964,3775.7201684522097,0,0,0,0,0,4037,31798,138243.6,284209.59999999986,1287486.2399999993,122980839.90399803
42,eszk,3997,0,2929374000,38578,1391414.0688016012,46923292.90496655,60.881858888558114,3790.449647393382,0,0,739.4000000000001,2882.8,8505,38578,147821,496338.6000000001,1017970.1999999991,8802081.75999999,167987330.21999958
42,sales_clean,3997,0,157456989,41928,540871.1025421824,4265945.2751793,20.447944749261246,570.7381213583064,0,0,0,0,3363,41928,190171,623788.8000000002,1153746.1999999967,7359786.079999995,60327021.19999969
42,pretax,3997,-3229000,25306058,2952,59603.159369527144,585525.168657579,27.80639571136711,1010.8224394507301,-294641.01199999993,-51297.68,-4678,-1653.7999999999997,-3,2952,20270,76652.20000000003,173766.99999999977,798088.9999999999,6914053.583999907
42,persexp_clean,3974,0,13096398,5432.5,51186.43703936427,386162.1164419219,20.33159011018627,516.8312621776246,0,0,0,0,290,5432.5,20979.5,63383.100000000006,127192.04999999999,642436.4599999995,6857861.254000019
42,satok,3973,-14340777,162352000,19358,235460.3189025925,3109326.8065072945,41.049401393131824,1974.4576051568733,-482183.444,-25560.719999999998,-2099.2,490.4000000000012,4277,19358,80018,278414.0000000002,583683.5999999996,2549127.7599999444,19038372.835998837
42,export_value,254,0,13053933.397722188,0,117800.52559400437,969426.7447022275,11.03590711666657,132.5829653532639,0,0,0,0,0,0,0,9320.238996442939,77441.76769204915,2884708.930490758,11486567.313862287
42,ereduzem,3997,-3240000,31515814,2991,63776.23117338004,717514.2609839654,29.39620146238489,1084.054748444497,-391909.35599999997,-44788.68,-4792,-1727.6,-9,2991,20333,76375.80000000002,166767.5999999999,756229.6799999997,8592282.771999659
42,emp,3572,0,1370,3,10.016517357222844,44.22861367446833,19.884015026773106,529.9546612267712,0,0,0,0,0,3,8,20,34,108.28999999999996,597.0240000000049
42,liabilities,3997,0,2915819008,10225,1107166.3897923443,46425505.791700706,61.95937093166947,3884.2632200338953,0,0,0,52,1424,10225,48491,181312.40000000008,417776.59999999934,4346708.51999999,93812493.75999728
43,age,21576,0,69,11,11.760567296996664,8.51091886973691,0.414734538246352,-0.6591600946746072,0,0,0,1,5,11,18,24,27,29,36
43,tanass_clean,21576,0,6432640,1166,16269.12475037078,92076.68830958866,28.486476428561936,1407.431464349,0,0,0,0,0,1166,7600.25,29168,62193.25,246459,1132252.2749999939
43,eszk,21576,0,35628612,13234,67320.14169980533,360389.49792851484,50.50348648651312,4486.467138437708,0,1,189.75,1122,4036.75,13234,43885,124234,236209,889933.25,3943523.5499999486
43,sales_clean,21575,0,13190108,19065,95380.28286511726,388014.0541986829,15.691888143271635,353.0367542197221,0,0,0,0,3243,19065,64465,190906.60000000003,356896.6,1193686.859999992,5511665.769999964
43,pretax,21576,-1157009,2734192,1100,11712.96122098628,61013.39141460039,17.245277928629793,520.9735981843393,-67604.425,-11314,-3075.5,-1275,-7,1100,6950,24770.5,48928.25,182488,820681.0499999872
43,persexp_clean,21520,0,5769079,3600,13158.651653196723,67518.42778384307,42.86355115621434,3025.343467879871,0,0,0,0,297,3600,10206.5,24464.300000000007,43061.34999999997,154346.3500000019,743036.8079999986
43,satok,21505,-1379952,9132970,7553,37267.839567774936,160140.19220933446,20.918852255102895,781.769849532927,-94531.544,-16185.720000000001,-3373,-157.79999999999973,2582,7553,25917,75850.40000000001,141810.19999999995,501978.2799999985,2116073.4560000002
43,export_value,513,0,6411799.6059722165,0,96411.68384038571,542817.7039586629,7.997828708494064,72.33041822834834,0,0,0,0,0,0,0,5375.26130000547,293525.70246867137,2431980.3124291846,5858244.912046326
43,ereduzem,21574,-1164438,2773420,1141,11677.870160934459,60775.876541449084,17.300287952336557,529.0048242865406,-68798.131,-11198.59,-3079.0499999999997,-1284,-10,1141,7063.75,24921.4,48763.849999999955,178184.8300000002,821527.3619999938
43,emp,19919,0,712,2,3.925950097896481,11.062973619215025,29.269785535953634,1612.523814613006,0,0,0,0,0,2,4,9,15,37,110.08199999999852
43,liabilities,21576,0,31024304,3781.5,27864.958630429934,249966.0488706329,91.30107198055588,10999.288142223733,0,0,0,34,612.75,3781.5,14375.75,46155,92338.5,389221.75,1876656.2249999603
45,age,16616,0,68,9,11.22815358690419,8.460632916282886,0.5700847735143195,-0.642900757053916,0,0,0,1,4,9,18,24,27,29,36
45,tanass_clean,16614,0,17721572,692,33104.91084970507,252668.37548245487,34.02624197354938,1830.875462093741,0,0,0,0,0,692,7863.75,43958.700000000026,107923.14999999994,578508.9899999963,2745622.285999984
45,eszk,16616,0,81036220,11962,137556.16598988927,1337442.8346999718,34.45066978943375,1561.579681351002,0,3,337.75,1415.5,3678.75,11962,41635.25,137643.5,322456,2258941.799999967,13920346.304998735
45,sales_clean,16616,0,403065085,16982.5,304319.9584422596,4775773.807079833,52.27956626958853,3620.3439319887707,0,0,0,0,2808.75,16982.5,61982.75,203921.5,489561.5,3595774.9999999674,37002671.7849989
45,pretax,16616,-915840,4417204,269,7279.295615491093,78755.22628303031,31.305788312846694,1363.76157731863,-157850.2,-18905.85,-5572.75,-2764,-334,269,2214,10374,27641.75,145673.4499999989,808528.0799999791
45,persexp_clean,16560,0,9978192,2549,15682.062437099883,150799.52514946024,38.2558179746458,1903.7890207003616,0,0,0,0,31,2549,7115,18439.000000000004,37851.09999999996,212965.88999999996,1666954.3599999305
45,satok,16557,-1672494,26906974,3871,46816.88153910732,403076.6169756132,38.245763702023815,2118.3583866411327,-248720.712,-35019.759999999995,-10211.8,-3995.2,927,3871,14320,59815.99999999997,149476.39999999967,792596.4799999874,4400478.675999987
45,export_value,637,0,192648442.62639177,0,1830050.2326689817,13275138.625096539,11.631895385698412,144.5686671580672,0,0,0,0,0,0,105668.13502358462,1484917.6824390064,4630060.439334699,26826453.467613216,183091822.3599574
45,ereduzem,16616,-660777,5514780,287,8296.172300914779,96347.87770504042,37.30875970860173,1787.4760183299372,-116146.01499999998,-18371.35,-5517.75,-2715.5,-327,287,2400,11238,29294.25,149740.7999999969,851256.3249999993
45,emp,14784,0,1604,1,4.199472402597403,24.920509159381517,42.11380003446523,2409.0799659685877,0,0,0,0,0,1,3,7,14,47,231.17000000000553
45,liabilities,16616,0,62013604,6036.5,80640.28982787518,866837.4847717944,39.43627932361979,2155.6180099836897,0,0,0,40,810.25,6036.5,23320,74868,167079,1298596.2499999986,9409197.479999175
46,age,30452,0,91,11,13.05106396952581,8.939673162294115,0.43843305946232447,-0.16347940566537167,0,0,1,2,6,11,21,26,28,30,39
46,tanass_clean,30434,0,24980961,947,44798.28342518236,339992.9195131403,37.37126009024811,2045.3152609967156,0,0,0,0,0,947,13239.5,69162.50000000009,166786.99999999988,704224.2499999974,3951040.992999928
46,eszk,30450,0,225552912,23884.5,301590.8619231855,2956163.793439935,44.96242134043491,2698.4973685328464,0,1,272,1476.9,4794.25,23884.5,107662.25,406386.4,928139.3999999987,4072470.1999999946,28111128.335999824
46,sales_clean,30450,0,671307637,27070,599530.1320289366,6986388.536587088,54.853125994322575,4055.3543950801786,0,0,0,0,922,27070,179098.5,754165.700000002,1729268.349999999,8428676.90999998,49823267.247999914
46,pretax,30450,-63321037,30598201,612,21173.84400180624,471488.8880122046,-62.994679780724056,11720.460040140151,-493912.93799999997,-42954.89,-6638.75,-2416,-100,612,7486.25,42071.30000000001,100346.69999999992,422550.93999999855,2049102.0339999574
46,persexp_clean,30352,0,13026320,2808,29212.145909117935,202523.16684578062,30.584102754754653,1457.7072079152283,0,0,0,0,0,2808,10994,41006.10000000001,95376.2499999997,466274.0199999984,2675336.6140000327
46,satok,30349,-5009054,222690787,8585,135723.91836363636,2069004.007231236,78.05820432673495,7231.839678295468,-515200.412,-53382.64,-8540.8,-1579.1999999999998,2436,8585,45169,190215.40000000005,438343.999999999,1823748.1600000008,11242397.351998668
46,export_value,2017,0,204374862.93004787,17168.14266731017,1682673.3108614522,9856639.746093707,14.278579433409313,244.0800140714174,0,0,0,0,0,17168.14266731017,408816.4819743245,2451801.605329531,6240654.962977274,26031260.19667252,176221254.8772603
46,ereduzem,30449,-5810513,11195093,656,21487.634383493707,171467.23463911598,18.691408082482493,1184.0997535505796,-459807.304,-39987.64,-6452.2,-2388.2,-114,656,8125,43299.80000000002,100762.39999999997,407991.7200000011,1750110.9919999926
46,emp,27212,0,2522,1,5.717477583419081,28.590132640124207,37.798773538371385,2589.2227906622056,0,0,0,0,0,1,4,11,21,74.88999999999942,352.56900000001406
46,liabilities,30450,0,191541296,9705,152606.71169606267,1645130.277485919,64.62943205453544,6414.285814916419,0,0,0,17.90000000000009,977.25,9705,48826.5,186200.00000000006,422756.44999999984,2136281.19,14779129.245999502
47,age,44539,0,74,10,12.503738296773616,8.71838782217888,0.6256454210323156,0.5913563684636336,0,0,1,2,6,10,20,25,27,30,65
47,tanass_clean,44538,0,224314000,409,34467.941227850366,1538867.4586264342,112.13804128109928,13940.375071821578,0,0,0,0,0,409,5807,27044.600000000006,58478.05000000001,240225.70999999787,2205942.2320000683
47,eszk,44539,0,375447000,10463,95340.19188111542,2568591.6168009625,103.68967378187554,12818.056870674322,0,0,71.90000000000009,481.8000000000002,3000,10463,38928.5,107574.20000000001,190934.09999999992,720993.2200000009,6716783.893999981
47,sales_clean,44539,0,602433000,17613,226506.056854742,5760042.558785402,81.53034341380459,7501.619446071878,0,0,0,0,1483.5,17613,85018.5,278526.40000000026,494929.9999999998,1613501.4400000041,18062629.179999992
47,pretax,44539,-2771576,33618000,330,9393.150575967133,262972.5901458184,97.2357688478011,11254.017820235165,-117111.21999999999,-16178.720000000001,-4498.1,-2109.3999999999996,-117,330,2979,13488,27841.199999999997,93331.5400000003,854610.3079999894
47,persexp_clean,44379,0,67301000,3126,20114.37570740147,521259.1370449359,95.02969011057823,10545.258923892516,0,0,0,0,90,3126,9435,23600.200000000004,39748.29999999998,131027.26000000015,1503001.8940000427
47,satok,44346,-9554732,298317000,4119.5,47204.825091620434,1695858.6437951468,138.89665276567465,22629.450237719015,-153004.655,-35741.95,-11017.5,-4503,365,4119.5,16294.5,53383.5,102811.25,374466.3000000018,3341375.2749999478
47,export_value,1251,0,29837239.18933847,0,191763.6736154934,1809777.5920022072,13.765835928596422,203.36396387793974,0,0,0,0,0,0,0,33957.06891954453,200454.29510639637,3592466.0276410114,29227775.06592888
47,ereduzem,44539,-2551360,34035000,348,9363.240132041581,259931.98453566132,98.97234228001635,11658.849687624457,-113531.95,-15960.34,-4455.299999999999,-2103.2,-120,348,3115,13639,27828.199999999997,90745.50000000006,759483.1479999992
47,emp,41526,0,14428,1,5.893271685209267,117.36108469935324,94.82533120164788,10577.221527677484,0,0,0,0,0,1,4,8,13,38,441.69999999998254
47,liabilities,44539,0,99160000,5520,43949.16164890277,923510.3048097423,77.52926743106134,6931.34866250255,0,0,0,27,753,5520,20030.5,52795.60000000001,94286.79999999987,364417.720000001,3455516.4179999796
49,age,9831,0,143,10,11.348184314922186,8.392975100441127,0.9277287302625552,5.791555067035306,0,0,0,1,4,10,18,24,26,29,35.17000000000007
49,tanass_clean,9792,0,658095000,4800.5,244041.6505405433,8193447.399977384,63.22215877854685,4579.016629789081,0,0,0,0,115,4800.5,27223.75,107872.09999999996,235659.9999999999,1193486.8900000034,14163632.65000134
49,eszk,9831,0,696580000,19455,380981.35344868276,9433692.52927905,54.558817741246564,3481.20951237267,0,1,261,1496,4763.5,19455,73880,238823,512327,2463354.100000001,27406723.10000025
49,sales_clean,9831,0,138519000,24595,261239.1952058455,2871434.3733853246,35.646265851580075,1449.2880126693776,0,0,0,0,2859.5,24595,105134,343901,717914.5,2939267.4000000013,21723425.89000039
49,pretax,9831,-12203129,30743000,689,10491.226114535652,365753.34262466576,59.50003568970985,5306.256242183163,-227863.08,-39647.9,-7773,-3223,-239,689,5632,20829,43874.5,180445.80000000016,742371.6800000013
49,persexp_clean,9765,0,93556000,4339,66238.2981128197,1342521.1607029773,54.18825650954045,3313.153751361886,0,0,0,0,397,4339,17062,52530.000000000015,106259.7999999985,606948.640000001,8549307.648000456
49,satok,9790,-2086117,232340000,8122,133842.93262553625,3213240.447784608,55.23659708643547,3416.07835926968,-244211.515,-47362.270000000004,-8335.4,-1864.5999999999995,2223.75,8122,33460.25,113585.9,237679.69999999984,1045524.1600000095,15566136.044999702
49,export_value,409,0,50288823.20428147,0,1325712.745133188,4608166.204287538,7.268846717094014,62.704425968037825,0,0,0,0,0,0,843109.5082966988,3046729.70203558,6201918.84093309,20861353.430828843,47988583.729517415
49,ereduzem,9831,-6527770,33392000,827,12788.262602685383,375841.9833797543,74.11080739604648,6456.883395758712,-204050.28,-37112.8,-7084,-3001,-214.5,827,6494.5,22503,47359.5,183176.6000000005,710239.9900000033
49,emp,9046,0,14527,2,13.490050851204952,224.8935483341377,53.222459934498005,3191.621631219727,0,0,0,0,0,2,6,15,28,99.54999999999927,1945.039999999979
49,liabilities,9831,0,195732992,7935,156856.62135336205,3040005.2809564243,46.48552688965209,2467.852080295938,0,0,0,38,1132,7935,32565.5,112951,238384,1724496.0000000105,12960277.310000423
50,age,135,0,71,11,13.985185185185186,11.071669631794464,1.1827197981881734,3.399275361737158,0,0,0,2,5,11,23,28,29,37.25999999999996,66.98000000000042
50,tanass_clean,135,0,7278366,6503,140986.28148148148,699295.5706966796,8.454427660929248,79.328717744302,0,0,0,0,0,6503,36330.5,154556.20000000007,421262.2000000006,2495541.879999997,6676059.986000062
50,eszk,135,10,452992853,26686,5177681.718518519,42558448.03704575,9.362868368607709,91.20672931556875,14.421999999999995,92.29999999999998,475.40000000000003,1838.4,6824.5,26686,92931.5,735736.6000000003,2163597.7000000007,138145089.47999936,419381452.5020035
50,sales_clean,135,0,13682053,14766,380318.6369429977,1553936.7573640696,6.41442277675352,45.717882776139255,0,0,0,0,799,14766,119875,448694.4000000005,1115309.5000000051,7799026.259999985,13092503.920000061
50,pretax,135,-626302,1565546,97,14968.755555555555,153848.37189673353,7.023474700682715,75.97815918789769,-587899.61,-252039.84000000005,-16449.199999999997,-6770.799999999999,-1347.5,97,4703.5,46921.800000000076,85051.2000000002,253142.7399999997,1394023.0520000178
50,persexp_clean,135,0,1622322,2116,39484.862962962965,163778.04243399907,7.57127028988095,65.07634136004854,0,0,0,0,0,2116,12999.5,68314.80000000003,137097.3,682175.7799999992,1506291.936000012
50,satok,135,-606471,452950227,9471,5038901.088888889,42564674.85753185,9.36589446801567,91.23914701978447,-534757.4160000001,-59374.26000000001,-7010.5999999999995,-2131.7999999999997,1374.5,9471,49442.5,322960.2000000003,732914.0000000014,137633749.01999936,419344521.3680035
50,export_value,10,0,21891079.37694597,724447.538416432,3100102.519945945,6739224.168354655,2.120028336263409,3.0651282100206316,0,0,0,0,88164.31562647314,724447.538416432,1619144.3105370027,6217425.241374895,14054252.309160415,20323713.963388864,21734342.835590255
50,ereduzem,135,-596350,1516844,97,16183.614814814815,150007.00615344333,6.90148797065699,73.61279869221084,-561721.72,-250795.48000000004,-19517.3,-6353.5999999999985,-1265.5,97,5045,46222.80000000005,92825.80000000008,262599.75999999983,1351259.9320000173
50,emp,116,0,310,1,10.060344827586206,32.81444241769785,6.984823861306321,58.061267854479674,0,0,0,0,0,1,5,20,60.75,89.69999999999999,284.7000000000012
50,liabilities,135,0,2399830,6955,122538.26666666666,394437.564592326,4.363002940499324,19.68340150259183,0,0,0,24.60000000000001,899,6955,34086,196353.40000000014,792781.2000000002,2284703.8,2390311.310000001
51,age,119,0,30,19,17.327731092436974,10.373621406221565,-0.23612859031826705,-1.417281312658237,0,0,0,2,8.5,19,28,29,30,30,30
51,tanass_clean,119,0,444911433,2359,4016650.6470588236,40777642.101093404,10.620815971592572,111.84306771203626,0,0,0,0,0,2359,50813,360064.2,1909283.5999999994,10158605.899999965,393716669.73200214
51,eszk,119,2,1090607680,23793,9982486.74789916,99926976.99570815,10.626614579899691,111.92717029723698,2.236,4.539999999999999,129.80000000000004,424.20000000000005,3637.5,23793,254491.5,2850532.0000000005,6521568.299999998,14734149.53999998,963713202.3780054
51,sales_clean,119,0,1005785954,6000,9618428.649115555,92177511.2079523,10.605653131321908,111.62598126323823,0,0,0,0,0,6000,209492,2136711.200000001,7950074.599999972,23710478.979999978,889970466.4060049
51,pretax,119,-1371951,104082955,192,910971.7478991597,9542265.92270219,10.620534334313778,111.840352707847,-1262074.0019999999,-435486.66,-80677.7,-9486,-711.5,192,5870,81366.00000000009,462269.39999999956,2045058.3999999901,92072914.17400052
51,persexp_clean,119,0,62170329,2078,613193.4201680672,5697850.436858696,10.595404064984802,111.4782515801867,0,0,0,0,0,2078,25276.5,233548.80000000005,683247.1999999984,1797190.9599999965,55057378.0900003
51,satok,119,-294044,576755635,6771,5329492.033613445,52854374.51097761,10.618319986639102,111.8074531094614,-279407.16199999995,-157836.26,-18993.6,-10204.599999999999,418,6771,99674.5,1330936.600000001,3132332.4999999925,13458937.439999945,510455426.23200285
