var1,var2,cor,nace2
satok,age,NA,67
export_value,age,NA,67
ereduzem,age,NA,67
emp,age,NA,67
liabilities,age,NA,67
age,tanass_clean,NA,67
tanass_clean,tanass_clean,NA,67
eszk,tanass_clean,NA,67
sales_clean,tanass_clean,NA,67
pretax,tanass_clean,NA,67
persexp_clean,tanass_clean,NA,67
satok,tanass_clean,NA,67
export_value,tanass_clean,NA,67
ereduzem,tanass_clean,NA,67
emp,tanass_clean,NA,67
liabilities,tanass_clean,NA,67
age,eszk,NA,67
tanass_clean,eszk,NA,67
eszk,eszk,NA,67
sales_clean,eszk,NA,67
pretax,eszk,NA,67
persexp_clean,eszk,NA,67
satok,eszk,NA,67
export_value,eszk,NA,67
ereduzem,eszk,NA,67
emp,eszk,NA,67
liabilities,eszk,NA,67
age,sales_clean,NA,67
tanass_clean,sales_clean,NA,67
eszk,sales_clean,NA,67
sales_clean,sales_clean,NA,67
pretax,sales_clean,NA,67
persexp_clean,sales_clean,NA,67
satok,sales_clean,NA,67
export_value,sales_clean,NA,67
ereduzem,sales_clean,NA,67
emp,sales_clean,NA,67
liabilities,sales_clean,NA,67
age,pretax,NA,67
tanass_clean,pretax,NA,67
eszk,pretax,NA,67
sales_clean,pretax,NA,67
pretax,pretax,NA,67
persexp_clean,pretax,NA,67
satok,pretax,NA,67
export_value,pretax,NA,67
ereduzem,pretax,NA,67
emp,pretax,NA,67
liabilities,pretax,NA,67
age,persexp_clean,NA,67
tanass_clean,persexp_clean,NA,67
eszk,persexp_clean,NA,67
sales_clean,persexp_clean,NA,67
pretax,persexp_clean,NA,67
persexp_clean,persexp_clean,NA,67
satok,persexp_clean,NA,67
export_value,persexp_clean,NA,67
ereduzem,persexp_clean,NA,67
emp,persexp_clean,NA,67
liabilities,persexp_clean,NA,67
age,satok,NA,67
tanass_clean,satok,NA,67
eszk,satok,NA,67
sales_clean,satok,NA,67
pretax,satok,NA,67
persexp_clean,satok,NA,67
satok,satok,NA,67
export_value,satok,NA,67
ereduzem,satok,NA,67
emp,satok,NA,67
liabilities,satok,NA,67
age,export_value,NA,67
tanass_clean,export_value,NA,67
eszk,export_value,NA,67
sales_clean,export_value,NA,67
pretax,export_value,NA,67
persexp_clean,export_value,NA,67
satok,export_value,NA,67
export_value,export_value,NA,67
ereduzem,export_value,NA,67
emp,export_value,NA,67
liabilities,export_value,NA,67
age,ereduzem,NA,67
tanass_clean,ereduzem,NA,67
eszk,ereduzem,NA,67
sales_clean,ereduzem,NA,67
pretax,ereduzem,NA,67
persexp_clean,ereduzem,NA,67
satok,ereduzem,NA,67
export_value,ereduzem,NA,67
ereduzem,ereduzem,NA,67
emp,ereduzem,NA,67
liabilities,ereduzem,NA,67
age,emp,NA,67
tanass_clean,emp,NA,67
eszk,emp,NA,67
sales_clean,emp,NA,67
pretax,emp,NA,67
persexp_clean,emp,NA,67
satok,emp,NA,67
export_value,emp,NA,67
ereduzem,emp,NA,67
emp,emp,NA,67
liabilities,emp,NA,67
age,liabilities,NA,67
tanass_clean,liabilities,NA,67
eszk,liabilities,NA,67
sales_clean,liabilities,NA,67
pretax,liabilities,NA,67
persexp_clean,liabilities,NA,67
satok,liabilities,NA,67
export_value,liabilities,NA,67
ereduzem,liabilities,NA,67
emp,liabilities,NA,67
liabilities,liabilities,NA,67
age,age,1,68
tanass_clean,age,-0.008217045072546678,68
eszk,age,-0.013433909013562173,68
sales_clean,age,0.01284946293045694,68
pretax,age,0.003189416663499167,68
persexp_clean,age,0.06258455681441198,68
satok,age,0.011236070664569714,68
export_value,age,0.032738147841507775,68
ereduzem,age,0.004203182718891652,68
emp,age,0.03303343412619184,68
liabilities,age,-0.027418702802375832,68
age,tanass_clean,-0.008217045072546678,68
tanass_clean,tanass_clean,1,68
eszk,tanass_clean,0.7514588182026598,68
sales_clean,tanass_clean,0.46167948039016554,68
pretax,tanass_clean,0.1053578034683431,68
persexp_clean,tanass_clean,0.10479997754616126,68
satok,tanass_clean,0.7053718995447996,68
export_value,tanass_clean,-0.002694575416997183,68
ereduzem,tanass_clean,0.3876179799964727,68
emp,tanass_clean,0.07621051103873773,68
liabilities,tanass_clean,0.5510679673404244,68
age,eszk,-0.013433909013562173,68
tanass_clean,eszk,0.7514588182026598,68
eszk,eszk,1,68
sales_clean,eszk,0.4113902921313379,68
pretax,eszk,0.3720467137468469,68
persexp_clean,eszk,0.18145258058560082,68
satok,eszk,0.7604137394225045,68
export_value,eszk,5.305699447777785e-4,68
ereduzem,eszk,0.34067386624807056,68
emp,eszk,0.11692996969002457,68
liabilities,eszk,0.8835480272020304,68
age,sales_clean,0.01284946293045694,68
tanass_clean,sales_clean,0.46167948039016554,68
eszk,sales_clean,0.4113902921313379,68
sales_clean,sales_clean,1,68
pretax,sales_clean,0.18552626332985284,68
persexp_clean,sales_clean,0.3640498356916748,68
satok,sales_clean,0.40289628113890313,68
export_value,sales_clean,0.15229990017366593,68
ereduzem,sales_clean,0.39069358488486977,68
emp,sales_clean,0.3230934606842194,68
liabilities,sales_clean,0.29325712245056507,68
age,pretax,0.003189416663499167,68
tanass_clean,pretax,0.1053578034683431,68
eszk,pretax,0.3720467137468469,68
sales_clean,pretax,0.18552626332985284,68
pretax,pretax,1,68
persexp_clean,pretax,0.09139076382839648,68
satok,pretax,0.4577892487898869,68
export_value,pretax,0.015736967931891457,68
ereduzem,pretax,0.5643505136910444,68
emp,pretax,0.05130193385283338,68
liabilities,pretax,0.21215833060844094,68
age,persexp_clean,0.06258455681441198,68
tanass_clean,persexp_clean,0.10479997754616126,68
eszk,persexp_clean,0.18145258058560082,68
sales_clean,persexp_clean,0.3640498356916748,68
pretax,persexp_clean,0.09139076382839648,68
persexp_clean,persexp_clean,1,68
satok,persexp_clean,0.13455003717813394,68
export_value,persexp_clean,0.14527048602405956,68
ereduzem,persexp_clean,0.05760506076893808,68
emp,persexp_clean,0.9057156597697451,68
liabilities,persexp_clean,0.15565036174045696,68
age,satok,0.011236070664569714,68
tanass_clean,satok,0.7053718995447996,68
eszk,satok,0.7604137394225045,68
sales_clean,satok,0.40289628113890313,68
pretax,satok,0.4577892487898869,68
persexp_clean,satok,0.13455003717813394,68
satok,satok,1,68
export_value,satok,0.0038632932841506837,68
ereduzem,satok,0.4029155969472621,68
emp,satok,0.08347866609244377,68
liabilities,satok,0.3738402435041439,68
age,export_value,0.032738147841507775,68
tanass_clean,export_value,-0.002694575416997183,68
eszk,export_value,5.305699447777785e-4,68
sales_clean,export_value,0.15229990017366593,68
pretax,export_value,0.015736967931891457,68
persexp_clean,export_value,0.14527048602405956,68
satok,export_value,0.0038632932841506837,68
export_value,export_value,1,68
ereduzem,export_value,0.034069640114057095,68
emp,export_value,0.10774323554740026,68
liabilities,export_value,-0.0014685167375505655,68
age,ereduzem,0.004203182718891652,68
tanass_clean,ereduzem,0.3876179799964727,68
eszk,ereduzem,0.34067386624807056,68
sales_clean,ereduzem,0.39069358488486977,68
pretax,ereduzem,0.5643505136910444,68
persexp_clean,ereduzem,0.05760506076893808,68
satok,ereduzem,0.4029155969472621,68
export_value,ereduzem,0.034069640114057095,68
ereduzem,ereduzem,1,68
emp,ereduzem,0.04719563321376712,68
liabilities,ereduzem,0.1965656401251532,68
age,emp,0.03303343412619184,68
tanass_clean,emp,0.07621051103873773,68
eszk,emp,0.11692996969002457,68
sales_clean,emp,0.3230934606842194,68
pretax,emp,0.05130193385283338,68
persexp_clean,emp,0.9057156597697451,68
satok,emp,0.08347866609244377,68
export_value,emp,0.10774323554740026,68
ereduzem,emp,0.04719563321376712,68
emp,emp,1,68
liabilities,emp,0.09839036075232392,68
age,liabilities,-0.027418702802375832,68
tanass_clean,liabilities,0.5510679673404244,68
eszk,liabilities,0.8835480272020304,68
sales_clean,liabilities,0.29325712245056507,68
pretax,liabilities,0.21215833060844094,68
persexp_clean,liabilities,0.15565036174045696,68
satok,liabilities,0.3738402435041439,68
export_value,liabilities,-0.0014685167375505655,68
ereduzem,liabilities,0.1965656401251532,68
emp,liabilities,0.09839036075232392,68
liabilities,liabilities,1,68
age,age,1,69
tanass_clean,age,0.02452337937162848,69
eszk,age,0.012243788427756069,69
sales_clean,age,0.009275912443957224,69
pretax,age,0.0074813386582709375,69
persexp_clean,age,-8.194179989801034e-4,69
satok,age,0.00836195214006397,69
export_value,age,0.003400027890872034,69
ereduzem,age,0.0010146120232500113,69
emp,age,0.0028840678021389236,69
liabilities,age,0.011286248217097979,69
age,tanass_clean,0.02452337937162848,69
tanass_clean,tanass_clean,1,69
eszk,tanass_clean,0.33925141677097476,69
sales_clean,tanass_clean,0.6857997903209371,69
pretax,tanass_clean,0.280114929694698,69
persexp_clean,tanass_clean,0.42568364148704707,69
satok,tanass_clean,0.35265317238278293,69
export_value,tanass_clean,0.5231758868365932,69
ereduzem,tanass_clean,0.5169270621411558,69
emp,tanass_clean,0.5759883040673393,69
liabilities,tanass_clean,0.21808029841877438,69
age,eszk,0.012243788427756069,69
tanass_clean,eszk,0.33925141677097476,69
eszk,eszk,1,69
sales_clean,eszk,0.46732026241800406,69
pretax,eszk,0.720319632655727,69
persexp_clean,eszk,0.44699520917194024,69
satok,eszk,0.6502558403175459,69
export_value,eszk,0.4120865859749619,69
ereduzem,eszk,0.39849162393878595,69
emp,eszk,0.4653490652392922,69
liabilities,eszk,0.8986694561621266,69
age,sales_clean,0.009275912443957224,69
tanass_clean,sales_clean,0.6857997903209371,69
eszk,sales_clean,0.46732026241800406,69
sales_clean,sales_clean,1,69
pretax,sales_clean,0.4658393404888531,69
persexp_clean,sales_clean,0.8078999788548948,69
satok,sales_clean,0.37603611088495525,69
export_value,sales_clean,0.8052369221926099,69
ereduzem,sales_clean,0.6368212534665172,69
emp,sales_clean,0.8951517253062632,69
liabilities,sales_clean,0.3625077039607237,69
age,pretax,0.0074813386582709375,69
tanass_clean,pretax,0.280114929694698,69
eszk,pretax,0.720319632655727,69
sales_clean,pretax,0.4658393404888531,69
pretax,pretax,1,69
persexp_clean,pretax,0.5030888694839266,69
satok,pretax,0.4039557017739623,69
export_value,pretax,0.45611167300876737,69
ereduzem,pretax,0.6358317373719532,69
emp,pretax,0.471724076467749,69
liabilities,pretax,0.6794911521238756,69
age,persexp_clean,-8.194179989801034e-4,69
tanass_clean,persexp_clean,0.42568364148704707,69
eszk,persexp_clean,0.44699520917194024,69
sales_clean,persexp_clean,0.8078999788548948,69
pretax,persexp_clean,0.5030888694839266,69
persexp_clean,persexp_clean,1,69
satok,persexp_clean,0.2955588507890425,69
export_value,persexp_clean,0.9420579813604865,69
ereduzem,persexp_clean,0.4838845714763123,69
emp,persexp_clean,0.9589928990828233,69
liabilities,persexp_clean,0.3707762662717267,69
age,satok,0.00836195214006397,69
tanass_clean,satok,0.35265317238278293,69
eszk,satok,0.6502558403175459,69
sales_clean,satok,0.37603611088495525,69
pretax,satok,0.4039557017739623,69
persexp_clean,satok,0.2955588507890425,69
satok,satok,1,69
export_value,satok,0.27447928368324304,69
ereduzem,satok,0.36020838268882294,69
emp,satok,0.3495063253850472,69
liabilities,satok,0.2527110446287443,69
age,export_value,0.003400027890872034,69
tanass_clean,export_value,0.5231758868365932,69
eszk,export_value,0.4120865859749619,69
sales_clean,export_value,0.8052369221926099,69
pretax,export_value,0.45611167300876737,69
persexp_clean,export_value,0.9420579813604865,69
satok,export_value,0.27447928368324304,69
export_value,export_value,1,69
ereduzem,export_value,0.4896237664588615,69
emp,export_value,0.9151392829318002,69
liabilities,export_value,0.3377784432289081,69
age,ereduzem,0.0010146120232500113,69
tanass_clean,ereduzem,0.5169270621411558,69
eszk,ereduzem,0.39849162393878595,69
sales_clean,ereduzem,0.6368212534665172,69
pretax,ereduzem,0.6358317373719532,69
persexp_clean,ereduzem,0.4838845714763123,69
satok,ereduzem,0.36020838268882294,69
export_value,ereduzem,0.4896237664588615,69
ereduzem,ereduzem,1,69
emp,ereduzem,0.5272170065518611,69
liabilities,ereduzem,0.2935644063596774,69
age,emp,0.0028840678021389236,69
tanass_clean,emp,0.5759883040673393,69
eszk,emp,0.4653490652392922,69
sales_clean,emp,0.8951517253062632,69
pretax,emp,0.471724076467749,69
persexp_clean,emp,0.9589928990828233,69
satok,emp,0.3495063253850472,69
export_value,emp,0.9151392829318002,69
ereduzem,emp,0.5272170065518611,69
emp,emp,1,69
liabilities,emp,0.36848272399987564,69
age,liabilities,0.011286248217097979,69
tanass_clean,liabilities,0.21808029841877438,69
eszk,liabilities,0.8986694561621266,69
sales_clean,liabilities,0.3625077039607237,69
pretax,liabilities,0.6794911521238756,69
persexp_clean,liabilities,0.3707762662717267,69
satok,liabilities,0.2527110446287443,69
export_value,liabilities,0.3377784432289081,69
ereduzem,liabilities,0.2935644063596774,69
emp,liabilities,0.36848272399987564,69
liabilities,liabilities,1,69
age,age,1,70
tanass_clean,age,0.011627883144933952,70
eszk,age,-0.00890729362899273,70
sales_clean,age,0.003272683830960991,70
pretax,age,-7.593099983468059e-4,70
persexp_clean,age,0.012682231574605818,70
satok,age,-0.009898669290551504,70
export_value,age,0.027086540336084167,70
ereduzem,age,0.0018414380788823518,70
emp,age,-0.008676597315079887,70
liabilities,age,-0.0017650107042091157,70
age,tanass_clean,0.011627883144933952,70
tanass_clean,tanass_clean,1,70
eszk,tanass_clean,0.0360574977840542,70
sales_clean,tanass_clean,0.1439339695456294,70
pretax,tanass_clean,0.0031070147715554796,70
persexp_clean,tanass_clean,0.05118358877052205,70
satok,tanass_clean,0.0165240955014905,70
export_value,tanass_clean,0.030075663163630157,70
ereduzem,tanass_clean,0.07211726109638936,70
emp,tanass_clean,0.06165838953782852,70
liabilities,tanass_clean,0.04442821891675071,70
age,eszk,-0.00890729362899273,70
tanass_clean,eszk,0.0360574977840542,70
eszk,eszk,1,70
sales_clean,eszk,0.09208523264049627,70
pretax,eszk,0.6785568770776892,70
persexp_clean,eszk,0.10349271681226707,70
satok,eszk,0.8935964640968833,70
export_value,eszk,7.624713727524334e-4,70
ereduzem,eszk,-0.2654630970050468,70
emp,eszk,0.18111447607985368,70
liabilities,eszk,0.5913036113057056,70
age,sales_clean,0.003272683830960991,70
tanass_clean,sales_clean,0.1439339695456294,70
eszk,sales_clean,0.09208523264049627,70
sales_clean,sales_clean,1,70
pretax,sales_clean,0.21824879863865101,70
persexp_clean,sales_clean,0.7800221165072194,70
satok,sales_clean,0.06811709016146603,70
export_value,sales_clean,0.8520376789525901,70
ereduzem,sales_clean,0.336754795513911,70
emp,sales_clean,0.6632023578455882,70
liabilities,sales_clean,0.07483741069085428,70
age,pretax,-7.593099983468059e-4,70
tanass_clean,pretax,0.0031070147715554796,70
eszk,pretax,0.6785568770776892,70
sales_clean,pretax,0.21824879863865101,70
pretax,pretax,1,70
persexp_clean,pretax,0.17542653646508477,70
satok,pretax,0.551606736522635,70
export_value,pretax,0.14501690390133815,70
ereduzem,pretax,-0.06160080211413891,70
emp,pretax,0.19570144872512094,70
liabilities,pretax,0.5004843891086922,70
age,persexp_clean,0.012682231574605818,70
tanass_clean,persexp_clean,0.05118358877052205,70
eszk,persexp_clean,0.10349271681226707,70
sales_clean,persexp_clean,0.7800221165072194,70
pretax,persexp_clean,0.17542653646508477,70
persexp_clean,persexp_clean,1,70
satok,persexp_clean,0.08220779512130577,70
export_value,persexp_clean,0.7037585493509849,70
ereduzem,persexp_clean,0.14584827453395738,70
emp,persexp_clean,0.8441595594107517,70
liabilities,persexp_clean,0.07328926770107584,70
age,satok,-0.009898669290551504,70
tanass_clean,satok,0.0165240955014905,70
eszk,satok,0.8935964640968833,70
sales_clean,satok,0.06811709016146603,70
pretax,satok,0.551606736522635,70
persexp_clean,satok,0.08220779512130577,70
satok,satok,1,70
export_value,satok,0.0013145991729526557,70
ereduzem,satok,-0.2833895779097549,70
emp,satok,0.17062815460760292,70
liabilities,satok,0.16654763604900524,70
age,export_value,0.027086540336084167,70
tanass_clean,export_value,0.030075663163630157,70
eszk,export_value,7.624713727524334e-4,70
sales_clean,export_value,0.8520376789525901,70
pretax,export_value,0.14501690390133815,70
persexp_clean,export_value,0.7037585493509849,70
satok,export_value,0.0013145991729526557,70
export_value,export_value,1,70
ereduzem,export_value,0.37557137599552665,70
emp,export_value,0.617191561690777,70
liabilities,export_value,-0.005433970598145334,70
age,ereduzem,0.0018414380788823518,70
tanass_clean,ereduzem,0.07211726109638936,70
eszk,ereduzem,-0.2654630970050468,70
sales_clean,ereduzem,0.336754795513911,70
pretax,ereduzem,-0.06160080211413891,70
persexp_clean,ereduzem,0.14584827453395738,70
satok,ereduzem,-0.2833895779097549,70
export_value,ereduzem,0.37557137599552665,70
ereduzem,ereduzem,1,70
emp,ereduzem,0.15917538157173575,70
liabilities,ereduzem,-0.07461285835476093,70
age,emp,-0.008676597315079887,70
tanass_clean,emp,0.06165838953782852,70
eszk,emp,0.18111447607985368,70
sales_clean,emp,0.6632023578455882,70
pretax,emp,0.19570144872512094,70
persexp_clean,emp,0.8441595594107517,70
satok,emp,0.17062815460760292,70
export_value,emp,0.617191561690777,70
ereduzem,emp,0.15917538157173575,70
emp,emp,1,70
liabilities,emp,0.1663624423783898,70
age,liabilities,-0.0017650107042091157,70
tanass_clean,liabilities,0.04442821891675071,70
eszk,liabilities,0.5913036113057056,70
sales_clean,liabilities,0.07483741069085428,70
pretax,liabilities,0.5004843891086922,70
persexp_clean,liabilities,0.07328926770107584,70
satok,liabilities,0.16654763604900524,70
export_value,liabilities,-0.005433970598145334,70
ereduzem,liabilities,-0.07461285835476093,70
emp,liabilities,0.1663624423783898,70
liabilities,liabilities,1,70
age,age,1,71
tanass_clean,age,0.020736712197239927,71
eszk,age,0.030744836982593404,71
sales_clean,age,0.03125806702267071,71
pretax,age,0.023674655053592918,71
persexp_clean,age,0.02930510367903092,71
satok,age,0.04933845835666968,71
export_value,age,0.0838973137210466,71
ereduzem,age,0.025014612014898425,71
emp,age,0.03039175544852299,71
